dataset	algorithm	parameters	seed	accuracy	f1_macro	bal_accuracy	roc_auc	time
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=7016, solver='saga', tol=0.0001          verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=7016, solver='saga', tol=0.0001          verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=10.0,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=7016,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	7016	0.7172334441319356	0.7172332664774936	0.7172394924948655	0.7845744081049254	24902.428190685
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=11085, solver='saga', tol=0.0001          verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=11085, solver='saga', tol=0.0001          verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=10.0,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=11085,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	11085	0.7182562004602403	0.7182546073453824	0.7182551111028985	0.7852758571763008	25556.133242704
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=14899, solver='saga', tol=0.0001          verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=14899, solver='saga', tol=0.0001          verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=10.0,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=14899,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	14899	0.7210943492712861	0.7210907753637044	0.7210947229248343	0.7881214819362258	25636.830647129
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=16612, solver='saga', tol=0.0001          verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=16612, solver='saga', tol=0.0001          verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=10.0,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=16612,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	16612	0.715724878547686	0.7157208076248369	0.7157210180691236	0.7848834004307395	25766.080371381
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=3674, solver='saga', tol=0.0001          verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=3674, solver='saga', tol=0.0001          verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=10.0,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=3674,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	3674	0.719892610585528	0.7198925884273352	0.7199121008426141	0.7875047489997089	25919.660161502998
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=4.832930238571752, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=9168          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=4.832930238571752, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=9168          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=4.832930238571752,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=9168,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	9168	0.7193045256967527	0.7192993462144238	0.7193039296525388	0.7862860865298154	25956.012738994
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=4180, solver='saga', tol=0.0001          verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=4180, solver='saga', tol=0.0001          verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=10.0,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=4180,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	4180	0.7200460240347737	0.7200450486898202	0.720046053689178	0.7886277922614471	26623.410230755002
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=6.951927961775605, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=30993          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=6.951927961775605, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=30993          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=6.951927961775605,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=30993,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	30993	0.720429557657888	0.7204282679950158	0.7204282826242117	0.7886331967590532	27137.804608716
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=27164, solver='saga', tol=0.0001          verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True          intercept_scaling=1, max_iter=1000, multi_class='ovr', n_jobs=1          penalty='l1', random_state=27164, solver='saga', tol=0.0001          verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=10.0,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=27164,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	27164	0.7158782919969318	0.7158699434043471	0.7158682192362944	0.7845921293379111	33756.507034152
geis_530.81_cutoff182	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=2.3357214690901213, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=1188          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=2.3357214690901213, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=1188          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=2.3357214690901213,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=1188,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	1188	0.7193300946049603	0.7193291696121757	0.7193301556026316	0.7867459406069148	34890.833613169
