dataset	algorithm	parameters	seed	accuracy	f1_macro	bal_accuracy	roc_auc	time
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.12742749857031335, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=11085          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.12742749857031335, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=11085          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.12742749857031335,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=11085,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	11085	0.782716049382716	0.7827070940402726	0.782747594484287	0.857610247926145	758.552778699
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=14899          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=14899          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.08858667904100823,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=14899,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	14899	0.7728395061728395	0.7727862576055015	0.7728057764550911	0.8466448748597357	751.585278196
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.18329807108324356, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=27164          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.18329807108324356, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=27164          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.18329807108324356,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=27164,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	27164	0.779753086419753	0.7797487357774968	0.7797707309839974	0.8564488373635721	739.828199588
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.26366508987303583, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=3674          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.26366508987303583, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=3674          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.26366508987303583,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=3674,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	3674	0.7837037037037037	0.7833219328675429	0.7836432379915603	0.8643823269479513	732.646599146
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.12742749857031335, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=9168          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.12742749857031335, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=9168          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.12742749857031335,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=9168,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	9168	0.7817283950617284	0.7813786008230452	0.78211931900215	0.8645057380663439	703.571463482
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=16612          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=16612          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.08858667904100823,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=16612,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	16612	0.7738271604938272	0.7737432375465467	0.7745853884183961	0.8584191963649637	749.841198945
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=30993          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=30993          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.08858667904100823,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=30993,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	30993	0.7762962962962963	0.7762908408069699	0.776302311969564	0.8526065749682958	735.176889178
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=1188          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=1188          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.08858667904100823,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=1188,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	1188	0.7817283950617284	0.7817219541792911	0.7818481931895117	0.869855209323107	800.275551923
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.12742749857031335, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=7016          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.12742749857031335, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=7016          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.12742749857031335,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=7016,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	7016	0.7807407407407407	0.780695763484125	0.7807212379798547	0.8641091972523152	822.193256919
geis_571.8_cutoff365	ScaleLR	memory=None,steps=[('scale', StandardScaler(copy=True, with_mean=True, with_std=True)), ('lr', LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=4180          solver='saga', tol=0.0001, verbose=0, warm_start=False))],scale=StandardScaler(copy=True, with_mean=True, with_std=True),lr=LogisticRegression(C=0.08858667904100823, class_weight=None, dual=False          fit_intercept=True, intercept_scaling=1, max_iter=1000          multi_class='ovr', n_jobs=1, penalty='l1', random_state=4180          solver='saga', tol=0.0001, verbose=0, warm_start=False),scale__copy=True,scale__with_mean=True,scale__with_std=True,lr__C=0.08858667904100823,lr__class_weight=None,lr__dual=False,lr__fit_intercept=True,lr__intercept_scaling=1,lr__max_iter=1000,lr__multi_class=ovr,lr__n_jobs=1,lr__penalty=l1,lr__random_state=4180,lr__solver=saga,lr__tol=0.0001,lr__verbose=0,lr__warm_start=False	4180	0.7644444444444445	0.7644297379089541	0.7644880803476476	0.8445791290467985	1081.258425764
